UnixTimeStamp,TimeStamp,X,Y,Z
1215696984579,2008-07-10 13:36:24,,,,
1215697551877,2008-07-10 13:45:51,327,297,252
1215697552892,2008-07-10 13:45:52,328,297,252
1215697553892,2008-07-10 13:45:53,327,297,252
1215697554908,2008-07-10 13:45:54,327,297,252
1215697555924,2008-07-10 13:45:55,327,297,252
1215697556940,2008-07-10 13:45:56,327,298,252
1215697557954,2008-07-10 13:45:57,327,297,252
1215697558970,2008-07-10 13:45:58,328,297,252
1215697559971,2008-07-10 13:45:59,328,298,252
1215697560973,2008-07-10 13:46:00,328,298,252
1215697561986,2008-07-10 13:46:01,327,296,252
1215697562987,2008-07-10 13:46:02,327,288,253
1215697564001,2008-07-10 13:46:04,328,298,249
1215697565009,2008-07-10 13:46:05,328,299,249
1215697566017,2008-07-10 13:46:06,328,299,249
1215697567017,2008-07-10 13:46:07,328,298,250
1215697568018,2008-07-10 13:46:08,328,298,250
1215697569033,2008-07-10 13:46:09,328,298,250
1215697570034,2008-07-10 13:46:10,328,298,250
1215697571048,2008-07-10 13:46:11,328,298,250
1215697572050,2008-07-10 13:46:12,328,298,249
1215697573064,2008-07-10 13:46:13,328,298,250
1215697574065,2008-07-10 13:46:14,328,299,250
1215697575079,2008-07-10 13:46:15,328,298,250
1215697576080,2008-07-10 13:46:16,328,298,250
1215697577081,2008-07-10 13:46:17,328,298,249
1215697578095,2008-07-10 13:46:18,328,298,249
1215697579101,2008-07-10 13:46:19,328,298,249
1215697580112,2008-07-10 13:46:20,328,298,250
1215697581126,2008-07-10 13:46:21,328,298,250
1215697582127,2008-07-10 13:46:22,328,298,249
1215697583142,2008-07-10 13:46:23,328,299,249
1215697584142,2008-07-10 13:46:24,328,298,250
1215697585142,2008-07-10 13:46:25,328,298,250
1215697586143,2008-07-10 13:46:26,328,298,250
1215697587150,2008-07-10 13:46:27,328,298,250
1215697588159,2008-07-10 13:46:28,328,298,250
1215697589159,2008-07-10 13:46:29,328,298,250
1215697590173,2008-07-10 13:46:30,328,298,250
1215697591174,2008-07-10 13:46:31,328,298,250
1215697592176,2008-07-10 13:46:32,328,298,250
1215697593189,2008-07-10 13:46:33,328,298,249
1215697594189,2008-07-10 13:46:34,328,298,250
1215697595189,2008-07-10 13:46:35,328,298,249
1215697596189,2008-07-10 13:46:36,328,298,250
1215697597189,2008-07-10 13:46:37,328,298,249
1215697598190,2008-07-10 13:46:38,328,298,250
1215697599196,2008-07-10 13:46:39,328,298,250
1215697600205,2008-07-10 13:46:40,328,298,249
1215697601205,2008-07-10 13:46:41,328,297,250
1215697602205,2008-07-10 13:46:42,328,298,249
1215697603205,2008-07-10 13:46:43,328,297,250
1215697604205,2008-07-10 13:46:44,328,297,250
1215697605205,2008-07-10 13:46:45,328,297,250
1215697606205,2008-07-10 13:46:46,328,297,250
1215697607205,2008-07-10 13:46:47,328,297,250
1215697608205,2008-07-10 13:46:48,328,297,250
1215697609205,2008-07-10 13:46:49,328,297,249
1215697610205,2008-07-10 13:46:50,328,297,250
1215697611205,2008-07-10 13:46:51,328,297,250
1215697612209,2008-07-10 13:46:52,329,298,250
1215697613220,2008-07-10 13:46:53,328,298,250
1215697614221,2008-07-10 13:46:54,328,297,250
1215697615221,2008-07-10 13:46:55,328,297,250
1215697616221,2008-07-10 13:46:56,328,297,250
1215697617221,2008-07-10 13:46:57,328,297,250
1215697618221,2008-07-10 13:46:58,328,297,250
1215697619221,2008-07-10 13:46:59,328,297,250
1215697620221,2008-07-10 13:47:00,328,297,250
1215697621221,2008-07-10 13:47:01,328,297,250
1215697622221,2008-07-10 13:47:02,328,297,250
1215697623222,2008-07-10 13:47:03,328,297,250
1215697624237,2008-07-10 13:47:04,328,297,250
1215697625237,2008-07-10 13:47:05,328,297,250
1215697626237,2008-07-10 13:47:06,328,297,250
1215697627237,2008-07-10 13:47:07,328,297,250
1215697628244,2008-07-10 13:47:08,328,297,250
1215697629252,2008-07-10 13:47:09,328,296,250
1215697630252,2008-07-10 13:47:10,328,296,250
1215697631252,2008-07-10 13:47:11,328,296,250
1215697632252,2008-07-10 13:47:12,328,296,250
1215697633252,2008-07-10 13:47:13,328,295,250
1215697634252,2008-07-10 13:47:14,328,296,250
1215697635252,2008-07-10 13:47:15,328,295,250
1215697636252,2008-07-10 13:47:16,328,296,250
1215697637253,2008-07-10 13:47:17,328,296,250
1215697638268,2008-07-10 13:47:18,328,296,250
1215697639268,2008-07-10 13:47:19,328,295,249
1215697640268,2008-07-10 13:47:20,329,294,244
1215697641298,2008-07-10 13:47:21,328,294,247
1215697642299,2008-07-10 13:47:22,329,294,248
1215697643299,2008-07-10 13:47:23,328,294,249
1215697644299,2008-07-10 13:47:24,328,294,248
1215697645300,2008-07-10 13:47:25,328,295,249
1215697646314,2008-07-10 13:47:26,328,294,249
1215697647315,2008-07-10 13:47:27,328,295,249
1215697648315,2008-07-10 13:47:28,328,294,249
1215697649316,2008-07-10 13:47:29,328,294,249
1215697650330,2008-07-10 13:47:30,328,295,249
1215697651330,2008-07-10 13:47:31,330,298,244
1215697652337,2008-07-10 13:47:32,316,302,271
1215697653347,2008-07-10 13:47:33,288,323,284
1215697654362,2008-07-10 13:47:34,292,335,276
1215697655362,2008-07-10 13:47:35,290,338,275
1215697656394,2008-07-10 13:47:36,286,332,282
1215697657409,2008-07-10 13:47:37,281,322,287
1215697658409,2008-07-10 13:47:38,271,310,293
1215697659409,2008-07-10 13:47:39,273,314,292
1215697660409,2008-07-10 13:47:40,272,314,292
1215697661409,2008-07-10 13:47:41,272,314,292
1215697662410,2008-07-10 13:47:42,272,315,292
1215697663424,2008-07-10 13:47:43,273,315,292
1215697664424,2008-07-10 13:47:44,273,315,292
1215697665425,2008-07-10 13:47:45,272,315,292
1215697666440,2008-07-10 13:47:46,272,315,292
1215697667440,2008-07-10 13:47:47,273,314,292
1215697668441,2008-07-10 13:47:48,272,315,292
1215697669455,2008-07-10 13:47:49,272,315,292
1215697670456,2008-07-10 13:47:50,272,315,291
1215697671456,2008-07-10 13:47:51,,,,
1215697672471,2008-07-10 13:47:52,,,,
1215697673471,2008-07-10 13:47:53,,,,
1215697674471,2008-07-10 13:47:54,,,,
1215697675472,2008-07-10 13:47:55,272,314,292
1215697676487,2008-07-10 13:47:56,272,315,292
1215697677503,2008-07-10 13:47:57,273,314,292
1215697678519,2008-07-10 13:47:58,272,314,292
1215697679519,2008-07-10 13:47:59,,,,
1215697680519,2008-07-10 13:48:00,,,,
1215697681534,2008-07-10 13:48:01,,,,
1215697682549,2008-07-10 13:48:02,,,,
1215697683753,2008-07-10 13:48:03,,,,
1215697684753,2008-07-10 13:48:04,,,,
1215697685753,2008-07-10 13:48:05,,,,
1215697686768,2008-07-10 13:48:06,273,314,292
1215697687784,2008-07-10 13:48:07,272,314,292
1215697688784,2008-07-10 13:48:08,272,314,292
1215697689784,2008-07-10 13:48:09,272,314,292
1215697690800,2008-07-10 13:48:10,273,315,292
1215697691816,2008-07-10 13:48:11,272,314,292
1215697692845,2008-07-10 13:48:12,272,314,292
1215697693847,2008-07-10 13:48:13,272,314,292
1215697695045,2008-07-10 13:48:15,272,314,292
1215697696049,2008-07-10 13:48:16,272,313,292
1215697697050,2008-07-10 13:48:17,273,314,292
1215697698066,2008-07-10 13:48:18,272,314,292
1215697699088,2008-07-10 13:48:19,272,313,292
1215697700096,2008-07-10 13:48:20,272,313,292
1215697701175,2008-07-10 13:48:21,273,314,292
1215697702180,2008-07-10 13:48:22,272,314,292
1215697703190,2008-07-10 13:48:23,272,314,292
1215697704205,2008-07-10 13:48:24,272,314,292
1215697705238,2008-07-10 13:48:25,273,314,292
1215697706301,2008-07-10 13:48:26,272,314,292
1215697707425,2008-07-10 13:48:27,,,,
1215697708455,2008-07-10 13:48:28,,,,
1215697709472,2008-07-10 13:48:29,,,,
1215697710472,2008-07-10 13:48:30,,,,
1215697711519,2008-07-10 13:48:31,272,314,291
1215697712549,2008-07-10 13:48:32,272,313,291
1215697713566,2008-07-10 13:48:33,272,313,292
1215697714566,2008-07-10 13:48:34,270,305,293
1215697715580,2008-07-10 13:48:35,269,300,293
1215697716644,2008-07-10 13:48:36,269,299,293
1215697717644,2008-07-10 13:48:37,269,298,293
1215697718790,2008-07-10 13:48:38,269,299,293
1215697719858,2008-07-10 13:48:39,269,300,293
1215697720914,2008-07-10 13:48:40,269,300,293
1215697721925,2008-07-10 13:48:41,269,300,293
1215697722955,2008-07-10 13:48:42,269,300,293
1215697723972,2008-07-10 13:48:43,269,300,293
1215697725066,2008-07-10 13:48:45,269,300,293
1215697726081,2008-07-10 13:48:46,269,302,293
1215697727097,2008-07-10 13:48:47,270,303,293
1215697728097,2008-07-10 13:48:48,270,302,293
1215697729127,2008-07-10 13:48:49,269,298,292
1215697730143,2008-07-10 13:48:50,,,,
1215697731143,2008-07-10 13:48:51,,,,
1215697732175,2008-07-10 13:48:52,,,,
1215697733206,2008-07-10 13:48:53,268,298,294
1215697734285,2008-07-10 13:48:54,269,299,293
1215697735300,2008-07-10 13:48:55,269,299,293
1215697736315,2008-07-10 13:48:56,,,,
1215697737333,2008-07-10 13:48:57,269,299,293
1215697738363,2008-07-10 13:48:58,,,,
1215697739381,2008-07-10 13:48:59,,,,
1215697740394,2008-07-10 13:49:00,,,,
1215697741425,2008-07-10 13:49:01,271,312,292
1215697742426,2008-07-10 13:49:02,275,320,290
1215697743441,2008-07-10 13:49:03,273,317,288
1215697744442,2008-07-10 13:49:04,270,308,293
1215697745456,2008-07-10 13:49:05,270,306,293
1215697746472,2008-07-10 13:49:06,270,306,293
1215697747490,2008-07-10 13:49:07,270,305,293
1215697748510,2008-07-10 13:49:08,270,306,293
1215697749520,2008-07-10 13:49:09,271,305,293
1215697750535,2008-07-10 13:49:10,270,305,293
1215697751551,2008-07-10 13:49:11,270,306,293
1215697752566,2008-07-10 13:49:12,270,306,293
1215697753897,2008-07-10 13:49:13,271,306,293
1215697755036,2008-07-10 13:49:15,272,313,292
1215697756295,2008-07-10 13:49:16,271,308,292
1215697757580,2008-07-10 13:49:17,271,300,293
1215697758722,2008-07-10 13:49:18,269,294,293
1215697759785,2008-07-10 13:49:19,269,291,293
1215697760863,2008-07-10 13:49:20,269,293,293
1215697761864,2008-07-10 13:49:21,269,294,293
1215697762878,2008-07-10 13:49:22,269,294,293
1215697763894,2008-07-10 13:49:23,269,294,293
1215697764894,2008-07-10 13:49:24,269,294,293
1215697765910,2008-07-10 13:49:25,269,294,293
1215697766927,2008-07-10 13:49:26,269,295,293
1215697767943,2008-07-10 13:49:27,269,294,293
1215697768972,2008-07-10 13:49:28,269,295,293
1215697769988,2008-07-10 13:49:29,269,294,293
1215697771009,2008-07-10 13:49:31,269,294,293
1215697772035,2008-07-10 13:49:32,269,295,293
1215697773068,2008-07-10 13:49:33,269,294,293
1215697774128,2008-07-10 13:49:34,269,294,293
1215697775175,2008-07-10 13:49:35,269,294,293
1215697776192,2008-07-10 13:49:36,269,294,293
1215697777207,2008-07-10 13:49:37,269,295,293
1215697778223,2008-07-10 13:49:38,269,294,293
1215697779239,2008-07-10 13:49:39,269,294,293
1215697780253,2008-07-10 13:49:40,269,294,293
1215697781254,2008-07-10 13:49:41,269,294,293
1215697782270,2008-07-10 13:49:42,269,294,293
1215697783285,2008-07-10 13:49:43,269,294,293
1215697784301,2008-07-10 13:49:44,269,294,293
1215697785331,2008-07-10 13:49:45,269,295,293
1215697786395,2008-07-10 13:49:46,269,294,293
1215697787457,2008-07-10 13:49:47,269,294,293
1215697788472,2008-07-10 13:49:48,269,294,293
1215697789473,2008-07-10 13:49:49,269,294,293
1215697790488,2008-07-10 13:49:50,269,294,293
1215697791489,2008-07-10 13:49:51,269,294,293
1215697792503,2008-07-10 13:49:52,269,294,293
1215697793506,2008-07-10 13:49:53,269,294,293
1215697794520,2008-07-10 13:49:54,269,294,293
1215697795520,2008-07-10 13:49:55,270,294,293
1215697796550,2008-07-10 13:49:56,270,294,293
1215697797556,2008-07-10 13:49:57,269,294,293
1215697798567,2008-07-10 13:49:58,269,294,293
1215697799582,2008-07-10 13:49:59,269,292,293
1215697800628,2008-07-10 13:50:00,269,292,293
1215697801660,2008-07-10 13:50:01,269,291,293
1215697802676,2008-07-10 13:50:02,269,291,293
1215697803676,2008-07-10 13:50:03,269,291,293
1215697804676,2008-07-10 13:50:04,269,291,292
1215697805692,2008-07-10 13:50:05,269,291,292
1215697806692,2008-07-10 13:50:06,269,290,292
1215697807707,2008-07-10 13:50:07,269,291,293
1215697808707,2008-07-10 13:50:08,269,291,293
1215697809723,2008-07-10 13:50:09,269,291,293
1215697810738,2008-07-10 13:50:10,269,291,293
1215697811754,2008-07-10 13:50:11,269,291,293
1215697812769,2008-07-10 13:50:12,269,290,292
1215697813769,2008-07-10 13:50:13,269,291,293
1215697814785,2008-07-10 13:50:14,269,291,292
1215697815901,2008-07-10 13:50:15,269,290,292
1215697816918,2008-07-10 13:50:16,269,290,292
1215697817921,2008-07-10 13:50:17,269,290,292
1215697819004,2008-07-10 13:50:19,269,290,292
1215697820020,2008-07-10 13:50:20,269,291,292
1215697821036,2008-07-10 13:50:21,269,291,293
1215697822050,2008-07-10 13:50:22,269,290,293
1215697823068,2008-07-10 13:50:23,269,290,292
1215697824068,2008-07-10 13:50:24,269,290,292
1215697825114,2008-07-10 13:50:25,269,290,293
1215697826131,2008-07-10 13:50:26,269,290,292
1215697827192,2008-07-10 13:50:27,269,290,292
1215697828239,2008-07-10 13:50:28,269,290,292
1215697829254,2008-07-10 13:50:29,269,290,293
1215697830269,2008-07-10 13:50:30,269,290,292
1215697831317,2008-07-10 13:50:31,269,290,293
1215697832411,2008-07-10 13:50:32,269,290,292
1215697833426,2008-07-10 13:50:33,269,290,292
1215697834442,2008-07-10 13:50:34,269,290,293
1215697835457,2008-07-10 13:50:35,269,290,292
1215697836489,2008-07-10 13:50:36,268,290,292
1215697837489,2008-07-10 13:50:37,269,290,293
1215697838504,2008-07-10 13:50:38,269,290,292
1215697839504,2008-07-10 13:50:39,269,290,292
1215697840520,2008-07-10 13:50:40,269,290,292
1215697841539,2008-07-10 13:50:41,269,290,292
1215697842554,2008-07-10 13:50:42,269,290,293
1215697843567,2008-07-10 13:50:43,269,290,293
1215697845058,2008-07-10 13:50:45,269,290,293
1215697846068,2008-07-10 13:50:46,269,290,292
1215697847161,2008-07-10 13:50:47,269,290,292
1215697848176,2008-07-10 13:50:48,269,290,293
1215697849207,2008-07-10 13:50:49,268,290,292
1215697850957,2008-07-10 13:50:50,269,290,292
1215697851957,2008-07-10 13:50:51,269,290,293
1215697852973,2008-07-10 13:50:52,269,290,292
1215697853989,2008-07-10 13:50:53,269,290,292
1215697855004,2008-07-10 13:50:55,269,290,292
1215697856020,2008-07-10 13:50:56,269,290,293
1215697857036,2008-07-10 13:50:57,269,290,293
1215697858051,2008-07-10 13:50:58,269,290,292
1215697859068,2008-07-10 13:50:59,269,290,293
1215697860166,2008-07-10 13:51:00,269,290,292
1215697861193,2008-07-10 13:51:01,269,290,293
1215697862207,2008-07-10 13:51:02,269,290,292
1215697863207,2008-07-10 13:51:03,269,290,292
1215697864223,2008-07-10 13:51:04,269,290,292
1215697865239,2008-07-10 13:51:05,269,290,292
1215697866254,2008-07-10 13:51:06,269,290,293
1215697867270,2008-07-10 13:51:07,269,290,292
1215697868286,2008-07-10 13:51:08,269,290,292
1215697869301,2008-07-10 13:51:09,269,290,293
1215697870301,2008-07-10 13:51:10,269,290,293
1215697871317,2008-07-10 13:51:11,269,290,292
1215697872332,2008-07-10 13:51:12,269,290,293
1215697873348,2008-07-10 13:51:13,269,290,292
1215697874365,2008-07-10 13:51:14,269,290,293
1215697875379,2008-07-10 13:51:15,269,290,293
1215697876379,2008-07-10 13:51:16,269,290,293
1215697877379,2008-07-10 13:51:17,269,290,293
1215697878379,2008-07-10 13:51:18,268,290,293
1215697879395,2008-07-10 13:51:19,269,290,292
1215697880412,2008-07-10 13:51:20,269,290,293
1215697881426,2008-07-10 13:51:21,269,290,293
1215697882426,2008-07-10 13:51:22,269,290,293
1215697883443,2008-07-10 13:51:23,269,290,293
1215697884457,2008-07-10 13:51:24,269,290,292
1215697885473,2008-07-10 13:51:25,269,290,293
1215697886490,2008-07-10 13:51:26,269,290,293
1215697887504,2008-07-10 13:51:27,269,290,293
1215697888520,2008-07-10 13:51:28,269,290,292
1215697889536,2008-07-10 13:51:29,269,290,293
1215697890552,2008-07-10 13:51:30,269,290,293
1215697891567,2008-07-10 13:51:31,269,290,292
1215697892567,2008-07-10 13:51:32,269,290,293
1215697893567,2008-07-10 13:51:33,268,290,292
1215697894567,2008-07-10 13:51:34,269,290,293
1215697895661,2008-07-10 13:51:35,269,290,292
1215697896692,2008-07-10 13:51:36,269,290,293
1215697897692,2008-07-10 13:51:37,269,290,293
1215697898707,2008-07-10 13:51:38,269,290,292
1215697899739,2008-07-10 13:51:39,269,290,292
1215697900756,2008-07-10 13:51:40,269,290,292
1215697901770,2008-07-10 13:51:41,269,290,293
1215697902786,2008-07-10 13:51:42,269,290,293
1215697903802,2008-07-10 13:51:43,269,290,293
1215697904818,2008-07-10 13:51:44,269,290,292
1215697905848,2008-07-10 13:51:45,269,290,292
1215697906849,2008-07-10 13:51:46,269,290,292
1215697907864,2008-07-10 13:51:47,269,290,292
1215697908958,2008-07-10 13:51:48,269,290,292
1215697909974,2008-07-10 13:51:49,269,290,293
1215697910989,2008-07-10 13:51:50,269,290,292
1215697912004,2008-07-10 13:51:52,269,289,292
1215697913005,2008-07-10 13:51:53,269,290,292
1215697914037,2008-07-10 13:51:54,269,290,292
1215697915052,2008-07-10 13:51:55,269,290,292
1215697916067,2008-07-10 13:51:56,269,290,293
1215697917162,2008-07-10 13:51:57,269,290,292
1215697918208,2008-07-10 13:51:58,269,290,292
1215697919208,2008-07-10 13:51:59,269,290,293
1215697920208,2008-07-10 13:52:00,269,290,292
1215697921208,2008-07-10 13:52:01,269,289,293
1215697922223,2008-07-10 13:52:02,269,289,292
1215697923240,2008-07-10 13:52:03,269,290,293
1215697924254,2008-07-10 13:52:04,269,290,292
1215697925254,2008-07-10 13:52:05,268,289,293
1215697926271,2008-07-10 13:52:06,269,295,293
1215697927286,2008-07-10 13:52:07,269,293,292
1215697928302,2008-07-10 13:52:08,268,288,292
1215697929318,2008-07-10 13:52:09,268,288,292
1215697930333,2008-07-10 13:52:10,268,288,292
1215697931380,2008-07-10 13:52:11,268,287,292
1215697932396,2008-07-10 13:52:12,268,287,292
1215697933396,2008-07-10 13:52:13,268,287,292
1215697934412,2008-07-10 13:52:14,268,287,292
1215697935427,2008-07-10 13:52:15,268,288,292
1215697936443,2008-07-10 13:52:16,268,288,292
1215697937443,2008-07-10 13:52:17,268,287,292
1215697938458,2008-07-10 13:52:18,268,287,292
1215697939473,2008-07-10 13:52:19,268,288,292
1215697940474,2008-07-10 13:52:20,268,287,292
1215697941490,2008-07-10 13:52:21,268,287,292
1215697942505,2008-07-10 13:52:22,268,287,292
1215697943521,2008-07-10 13:52:23,268,287,292
1215697944537,2008-07-10 13:52:24,268,287,292
1215697945552,2008-07-10 13:52:25,268,287,292
1215697946568,2008-07-10 13:52:26,268,287,292
1215697947568,2008-07-10 13:52:27,268,287,292
1215697948646,2008-07-10 13:52:28,268,287,292
1215697949677,2008-07-10 13:52:29,268,287,292
1215697950677,2008-07-10 13:52:30,268,287,292
1215697951693,2008-07-10 13:52:31,268,287,292
1215697952694,2008-07-10 13:52:32,268,287,292
1215697953724,2008-07-10 13:52:33,268,287,292
1215697954740,2008-07-10 13:52:34,268,287,292
1215697955755,2008-07-10 13:52:35,268,287,292
1215697956771,2008-07-10 13:52:36,268,287,292
1215697957787,2008-07-10 13:52:37,268,288,292
1215697958802,2008-07-10 13:52:38,268,287,292
1215697959833,2008-07-10 13:52:39,268,287,292
1215697960865,2008-07-10 13:52:40,,,,
1215697961865,2008-07-10 13:52:41,,,,
1215697962880,2008-07-10 13:52:42,,,,
1215697963880,2008-07-10 13:52:43,267,294,294
1215697964880,2008-07-10 13:52:44,274,319,289
1215697965896,2008-07-10 13:52:45,289,320,284
1215697966896,2008-07-10 13:52:46,324,295,269
1215697967912,2008-07-10 13:52:47,328,293,248
1215697968912,2008-07-10 13:52:48,329,293,245
1215697969943,2008-07-10 13:52:49,330,294,244
1215697970958,2008-07-10 13:52:50,329,295,244
1215697971974,2008-07-10 13:52:51,330,295,243
1215697972990,2008-07-10 13:52:52,330,296,243
